ocel:oid,ocel:type
po_001633_item_3,item
po_001633_item_4,item
po_001633_item_5,item
po_001633_gr_1,goods_receipt
po_001633_inv_1,invoice
po_001634,purchase_order
po_001634_item_1,item
po_001634_item_2,item
po_001634_gr_1,goods_receipt
po_001634_inv_1,invoice
po_001634_inv_2,invoice
po_001635,purchase_order
po_001635_item_1,item
po_001635_gr_1,goods_receipt
po_001635_inv_1,invoice
po_001636,purchase_order
po_001636_item_1,item
po_001636_item_2,item
po_001636_gr_1,goods_receipt
po_001636_gr_2,goods_receipt
po_001636_inv_1,invoice
po_001637,purchase_order
po_001637_item_1,item
po_001637_item_2,item
po_001637_item_3,item
po_001637_item_4,item
po_001637_item_5,item
po_001637_gr_1,goods_receipt
po_001637_inv_1,invoice
po_001638,purchase_order
po_001638_item_1,item
po_001638_gr_1,goods_receipt
po_001638_inv_1,invoice
po_001639,purchase_order
po_001639_item_1,item
po_001639_item_2,item
po_001639_item_3,item
po_001639_item_4,item
po_001639_item_5,item
po_001639_gr_1,goods_receipt
po_001639_inv_1,invoice
po_001640,purchase_order
po_001640_item_1,item
po_001640_item_2,item
po_001640_gr_1,goods_receipt
po_001640_inv_1,invoice
po_001641,purchase_order
po_001641_item_1,item
po_001641_item_2,item
po_001641_item_3,item
po_001641_gr_1,goods_receipt
po_001641_inv_1,invoice
po_001642,purchase_order
po_001642_item_1,item
po_001642_item_2,item
po_001642_gr_1,goods_receipt
po_001642_inv_1,invoice
po_001643,purchase_order
po_001643_item_1,item
po_001643_item_2,item
po_001643_item_3,item
po_001643_gr_1,goods_receipt
po_001643_inv_1,invoice
po_001644,purchase_order
po_001644_item_1,item
po_001644_item_2,item
po_001644_item_3,item
po_001644_gr_1,goods_receipt
po_001644_gr_2,goods_receipt
po_001644_inv_1,invoice
po_001645,purchase_order
po_001645_item_1,item
po_001645_gr_1,goods_receipt
po_001645_inv_1,invoice
po_001646,purchase_order
po_001646_item_1,item
po_001646_item_2,item
po_001646_gr_1,goods_receipt
po_001646_inv_1,invoice
po_001647,purchase_order
po_001647_item_1,item
po_001647_item_2,item
po_001647_gr_1,goods_receipt
po_001647_gr_2,goods_receipt
po_001647_inv_1,invoice
po_001648,purchase_order
po_001648_item_1,item
po_001648_gr_1,goods_receipt
po_001648_inv_1,invoice
po_001649,purchase_order
po_001649_item_1,item
po_001649_gr_1,goods_receipt
po_001649_inv_1,invoice
po_001650,purchase_order
po_001650_item_1,item
po_001650_gr_1,goods_receipt
po_001650_inv_1,invoice
po_001651,purchase_order
po_001651_item_1,item
po_001651_item_2,item
po_001651_item_3,item
po_001651_item_4,item
po_001651_gr_1,goods_receipt
po_001651_inv_1,invoice
po_001652,purchase_order
po_001652_item_1,item
po_001652_item_2,item
po_001652_item_3,item
po_001652_item_4,item
po_001652_item_5,item
po_001652_gr_1,goods_receipt
po_001652_inv_1,invoice
po_001653,purchase_order
po_001653_item_1,item
po_001653_gr_1,goods_receipt
po_001653_inv_1,invoice
po_001654,purchase_order
po_001654_item_1,item
po_001654_item_2,item
po_001654_gr_1,goods_receipt
po_001654_inv_1,invoice
po_001655,purchase_order
po_001655_item_1,item
po_001655_item_2,item
po_001655_item_3,item
po_001655_gr_1,goods_receipt
po_001655_inv_1,invoice
po_001655_inv_2,invoice
po_001656,purchase_order
po_001656_item_1,item
po_001656_item_2,item
po_001656_item_3,item
po_001656_gr_1,goods_receipt
po_001656_inv_1,invoice
po_001657,purchase_order
po_001657_item_1,item
po_001657_item_2,item
po_001657_gr_1,goods_receipt
po_001657_inv_1,invoice
po_001658,purchase_order
po_001658_item_1,item
po_001658_item_2,item
po_001658_item_3,item
po_001658_item_4,item
po_001658_item_5,item
po_001658_gr_1,goods_receipt
po_001658_inv_1,invoice
po_001659,purchase_order
po_001659_item_1,item
po_001659_item_2,item
po_001659_item_3,item
po_001659_gr_1,goods_receipt
po_001659_inv_1,invoice
po_001660,purchase_order
po_001660_item_1,item
po_001660_item_2,item
po_001660_item_3,item
po_001660_gr_1,goods_receipt
po_001660_inv_1,invoice
po_001661,purchase_order
po_001661_item_1,item
po_001661_item_2,item
po_001661_item_3,item
po_001661_gr_1,goods_receipt
po_001661_gr_2,goods_receipt
po_001661_inv_1,invoice
po_001662,purchase_order
po_001662_item_1,item
po_001662_item_2,item
po_001662_item_3,item
po_001662_item_4,item
po_001662_item_5,item
po_001662_gr_1,goods_receipt
po_001662_inv_1,invoice
po_001663,purchase_order
po_001663_item_1,item
po_001663_item_2,item
po_001663_item_3,item
po_001663_gr_1,goods_receipt
po_001663_inv_1,invoice
po_001664,purchase_order
po_001664_item_1,item
po_001664_item_2,item
po_001664_item_3,item
po_001664_item_4,item
po_001664_gr_1,goods_receipt
po_001664_inv_1,invoice
po_001665,purchase_order
po_001665_item_1,item
po_001665_item_2,item
po_001665_item_3,item
po_001665_item_4,item
po_001665_item_5,item
po_001665_gr_1,goods_receipt
po_001665_inv_1,invoice
po_001666,purchase_order
po_001666_item_1,item
po_001666_item_2,item
po_001666_gr_1,goods_receipt
po_001666_inv_1,invoice
po_001667,purchase_order
po_001667_item_1,item
po_001667_item_2,item
po_001667_item_3,item
po_001667_item_4,item
po_001667_item_5,item
po_001667_gr_1,goods_receipt
po_001667_inv_1,invoice
po_001667_inv_2,invoice
po_001668,purchase_order
po_001668_item_1,item
po_001668_item_2,item
po_001668_item_3,item
po_001668_item_4,item
po_001668_gr_1,goods_receipt
po_001668_inv_1,invoice
po_001668_inv_2,invoice
po_001669,purchase_order
po_001669_item_1,item
po_001669_item_2,item
po_001669_item_3,item
po_001669_gr_1,goods_receipt
po_001669_inv_1,invoice
po_001670,purchase_order
po_001670_item_1,item
po_001670_item_2,item
po_001670_gr_1,goods_receipt
po_001670_gr_2,goods_receipt
po_001670_inv_1,invoice
po_001671,purchase_order
po_001671_item_1,item
po_001671_item_2,item
po_001671_item_3,item
po_001671_item_4,item
po_001671_gr_1,goods_receipt
po_001671_inv_1,invoice
po_001672,purchase_order
po_001672_item_1,item
po_001672_item_2,item
po_001672_item_3,item
po_001672_item_4,item
po_001672_gr_1,goods_receipt
po_001672_inv_1,invoice
po_001673,purchase_order
po_001673_item_1,item
po_001673_item_2,item
po_001673_item_3,item
po_001673_gr_1,goods_receipt
po_001673_inv_1,invoice
po_001674,purchase_order
po_001674_item_1,item
po_001674_gr_1,goods_receipt
po_001674_gr_2,goods_receipt
po_001674_inv_1,invoice
po_001675,purchase_order
po_001675_item_1,item
po_001675_item_2,item
po_001675_item_3,item
po_001675_item_4,item
po_001675_item_5,item
po_001675_gr_1,goods_receipt
po_001675_gr_2,goods_receipt
po_001675_inv_1,invoice
po_001676,purchase_order
po_001676_item_1,item
po_001676_item_2,item
po_001676_item_3,item
po_001676_item_4,item
po_001676_gr_1,goods_receipt
po_001676_inv_1,invoice
po_001677,purchase_order
po_001677_item_1,item
po_001677_item_2,item
po_001677_item_3,item
po_001677_gr_1,goods_receipt
po_001677_inv_1,invoice
po_001678,purchase_order
po_001678_item_1,item
po_001678_item_2,item
po_001678_item_3,item
po_001678_item_4,item
po_001678_item_5,item
po_001678_gr_1,goods_receipt
po_001678_inv_1,invoice
po_001679,purchase_order
po_001679_item_1,item
po_001679_gr_1,goods_receipt
po_001679_inv_1,invoice
po_001679_inv_2,invoice
po_001680,purchase_order
po_001680_item_1,item
po_001680_gr_1,goods_receipt
po_001680_inv_1,invoice
po_001681,purchase_order
po_001681_item_1,item
po_001681_item_2,item
po_001681_item_3,item
po_001681_item_4,item
po_001681_gr_1,goods_receipt
po_001681_inv_1,invoice
po_001682,purchase_order
po_001682_item_1,item
po_001682_item_2,item
po_001682_gr_1,goods_receipt
po_001682_inv_1,invoice
po_001683,purchase_order
po_001683_item_1,item
po_001683_item_2,item
po_001683_gr_1,goods_receipt
po_001683_inv_1,invoice
po_001684,purchase_order
po_001684_item_1,item
po_001684_item_2,item
po_001684_item_3,item
po_001684_gr_1,goods_receipt
po_001684_gr_2,goods_receipt
po_001684_inv_1,invoice
po_001685,purchase_order
po_001685_item_1,item
po_001685_item_2,item
po_001685_gr_1,goods_receipt
po_001685_inv_1,invoice
po_001686,purchase_order
po_001686_item_1,item
po_001686_item_2,item
po_001686_item_3,item
po_001686_item_4,item
po_001686_gr_1,goods_receipt
po_001686_inv_1,invoice
po_001687,purchase_order
po_001687_item_1,item
po_001687_item_2,item
po_001687_item_3,item
po_001687_item_4,item
po_001687_gr_1,goods_receipt
po_001687_inv_1,invoice
po_001688,purchase_order
po_001688_item_1,item
po_001688_gr_1,goods_receipt
po_001688_inv_1,invoice
po_001689,purchase_order
po_001689_item_1,item
po_001689_item_2,item
po_001689_item_3,item
po_001689_gr_1,goods_receipt
po_001689_inv_1,invoice
po_001690,purchase_order
po_001690_item_1,item
po_001690_item_2,item
po_001690_item_3,item
po_001690_item_4,item
po_001690_item_5,item
po_001690_gr_1,goods_receipt
po_001690_inv_1,invoice
po_001691,purchase_order
po_001691_item_1,item
po_001691_item_2,item
po_001691_item_3,item
po_001691_item_4,item
po_001691_gr_1,goods_receipt
po_001691_inv_1,invoice
po_001692,purchase_order
po_001692_item_1,item
po_001692_item_2,item
po_001692_item_3,item
po_001692_item_4,item
po_001692_item_5,item
po_001692_gr_1,goods_receipt
po_001692_inv_1,invoice
po_001693,purchase_order
po_001693_item_1,item
po_001693_item_2,item
po_001693_item_3,item
po_001693_gr_1,goods_receipt
po_001693_inv_1,invoice
po_001694,purchase_order
po_001694_item_1,item
po_001694_item_2,item
po_001694_item_3,item
po_001694_item_4,item
po_001694_gr_1,goods_receipt
po_001694_inv_1,invoice
po_001695,purchase_order
po_001695_item_1,item
po_001695_item_2,item
po_001695_item_3,item
po_001695_item_4,item
po_001695_gr_1,goods_receipt
po_001695_gr_2,goods_receipt
po_001695_inv_1,invoice
po_001695_inv_2,invoice
po_001696,purchase_order
po_001696_item_1,item
po_001696_item_2,item
po_001696_item_3,item
po_001696_item_4,item
po_001696_gr_1,goods_receipt
po_001696_inv_1,invoice
po_001697,purchase_order
po_001697_item_1,item
po_001697_item_2,item
po_001697_item_3,item
po_001697_item_4,item
po_001697_item_5,item
po_001697_gr_1,goods_receipt
po_001697_inv_1,invoice
po_001698,purchase_order
po_001698_item_1,item
po_001698_item_2,item
po_001698_item_3,item
po_001698_item_4,item
po_001698_gr_1,goods_receipt
po_001698_inv_1,invoice
po_001699,purchase_order
po_001699_item_1,item
po_001699_item_2,item
po_001699_item_3,item
po_001699_item_4,item
po_001699_gr_1,goods_receipt
po_001699_gr_2,goods_receipt
po_001699_inv_1,invoice
po_001700,purchase_order
po_001700_item_1,item
po_001700_item_2,item
po_001700_item_3,item
po_001700_item_4,item
po_001700_gr_1,goods_receipt
po_001700_inv_1,invoice
po_001701,purchase_order
po_001701_item_1,item
po_001701_item_2,item
po_001701_item_3,item
po_001701_item_4,item
po_001701_gr_1,goods_receipt
po_001701_inv_1,invoice
po_001702,purchase_order
po_001702_item_1,item
po_001702_gr_1,goods_receipt
po_001702_inv_1,invoice
po_001703,purchase_order
po_001703_item_1,item
po_001703_gr_1,goods_receipt
po_001703_inv_1,invoice
po_001704,purchase_order
po_001704_item_1,item
po_001704_item_2,item
po_001704_item_3,item
po_001704_item_4,item
po_001704_gr_1,goods_receipt
po_001704_inv_1,invoice
po_001705,purchase_order
po_001705_item_1,item
po_001705_item_2,item
po_001705_gr_1,goods_receipt
po_001705_inv_1,invoice
po_001706,purchase_order
po_001706_item_1,item
po_001706_item_2,item
po_001706_item_3,item
po_001706_gr_1,goods_receipt
po_001706_inv_1,invoice
po_001707,purchase_order
po_001707_item_1,item
po_001707_item_2,item
po_001707_gr_1,goods_receipt
po_001707_inv_1,invoice
po_001708,purchase_order
po_001708_item_1,item
po_001708_item_2,item
po_001708_item_3,item
po_001708_item_4,item
po_001708_item_5,item
po_001708_gr_1,goods_receipt
po_001708_inv_1,invoice
po_001709,purchase_order
po_001709_item_1,item
po_001709_item_2,item
po_001709_item_3,item
po_001709_gr_1,goods_receipt
po_001709_inv_1,invoice
po_001710,purchase_order
po_001710_item_1,item
po_001710_gr_1,goods_receipt
po_001710_inv_1,invoice
po_001711,purchase_order
po_001711_item_1,item
po_001711_item_2,item
po_001711_item_3,item
po_001711_item_4,item
po_001711_item_5,item
po_001711_gr_1,goods_receipt
po_001711_inv_1,invoice
po_001712,purchase_order
po_001712_item_1,item
po_001712_item_2,item
po_001712_item_3,item
po_001712_gr_1,goods_receipt
po_001712_inv_1,invoice
po_001713,purchase_order
po_001713_item_1,item
po_001713_item_2,item
po_001713_item_3,item
po_001713_item_4,item
po_001713_item_5,item
po_001713_gr_1,goods_receipt
po_001713_inv_1,invoice
po_001714,purchase_order
po_001714_item_1,item
po_001714_item_2,item
po_001714_item_3,item
po_001714_gr_1,goods_receipt
po_001714_inv_1,invoice
po_001714_inv_2,invoice
po_001715,purchase_order
po_001715_item_1,item
po_001715_item_2,item
po_001715_item_3,item
po_001715_item_4,item
po_001715_gr_1,goods_receipt
po_001715_inv_1,invoice
po_001716,purchase_order
po_001716_item_1,item
po_001716_item_2,item
po_001716_gr_1,goods_receipt
po_001716_inv_1,invoice
po_001716_inv_2,invoice
po_001717,purchase_order
po_001717_item_1,item
po_001717_item_2,item
po_001717_item_3,item
po_001717_gr_1,goods_receipt
po_001717_gr_2,goods_receipt
po_001717_inv_1,invoice
po_001718,purchase_order
po_001718_item_1,item
po_001718_gr_1,goods_receipt
po_001718_inv_1,invoice
po_001719,purchase_order
po_001719_item_1,item
po_001719_item_2,item
po_001719_item_3,item
po_001719_item_4,item
po_001719_item_5,item
po_001719_gr_1,goods_receipt
po_001719_inv_1,invoice
po_001720,purchase_order
po_001720_item_1,item
po_001720_gr_1,goods_receipt
po_001720_inv_1,invoice
po_001721,purchase_order
po_001721_item_1,item
po_001721_item_2,item
po_001721_item_3,item
po_001721_item_4,item
po_001721_gr_1,goods_receipt
po_001721_inv_1,invoice
po_001722,purchase_order
po_001722_item_1,item
po_001722_item_2,item
po_001722_item_3,item
po_001722_item_4,item
po_001722_gr_1,goods_receipt
po_001722_inv_1,invoice
po_001723,purchase_order
po_001723_item_1,item
po_001723_gr_1,goods_receipt
po_001723_inv_1,invoice
po_001724,purchase_order
po_001724_item_1,item
po_001724_gr_1,goods_receipt
po_001724_inv_1,invoice
po_001725,purchase_order
po_001725_item_1,item
po_001725_item_2,item
po_001725_item_3,item
po_001725_item_4,item
po_001725_gr_1,goods_receipt
po_001725_gr_2,goods_receipt
po_001725_inv_1,invoice
po_001726,purchase_order
po_001726_item_1,item
po_001726_item_2,item
po_001726_gr_1,goods_receipt
po_001726_inv_1,invoice
po_001727,purchase_order
po_001727_item_1,item
po_001727_item_2,item
po_001727_gr_1,goods_receipt
po_001727_inv_1,invoice
po_001728,purchase_order
po_001728_item_1,item
po_001728_item_2,item
po_001728_gr_1,goods_receipt
po_001728_inv_1,invoice
po_001728_inv_2,invoice
po_001729,purchase_order
po_001729_item_1,item
po_001729_item_2,item
po_001729_item_3,item
po_001729_item_4,item
po_001729_item_5,item
po_001729_gr_1,goods_receipt
po_001729_inv_1,invoice
po_001730,purchase_order
po_001730_item_1,item
po_001730_item_2,item
po_001730_item_3,item
po_001730_item_4,item
po_001730_item_5,item
po_001730_gr_1,goods_receipt
po_001730_gr_2,goods_receipt
po_001730_inv_1,invoice
po_001731,purchase_order
po_001731_item_1,item
po_001731_item_2,item
po_001731_item_3,item
po_001731_gr_1,goods_receipt
po_001731_inv_1,invoice
po_001732,purchase_order
po_001732_item_1,item
po_001732_item_2,item
po_001732_gr_1,goods_receipt
po_001732_inv_1,invoice
po_001733,purchase_order
po_001733_item_1,item
po_001733_item_2,item
po_001733_item_3,item
po_001733_item_4,item
po_001733_gr_1,goods_receipt
po_001733_gr_2,goods_receipt
po_001733_inv_1,invoice
po_001734,purchase_order
po_001734_item_1,item
po_001734_item_2,item
po_001734_gr_1,goods_receipt
po_001734_gr_2,goods_receipt
po_001734_inv_1,invoice
po_001735,purchase_order
po_001735_item_1,item
po_001735_gr_1,goods_receipt
po_001735_inv_1,invoice
po_001736,purchase_order
po_001736_item_1,item
po_001736_item_2,item
po_001736_item_3,item
po_001736_gr_1,goods_receipt
po_001736_inv_1,invoice
po_001737,purchase_order
po_001737_item_1,item
po_001737_item_2,item
po_001737_item_3,item
po_001737_gr_1,goods_receipt
po_001737_inv_1,invoice
po_001738,purchase_order
po_001738_item_1,item
po_001738_item_2,item
po_001738_item_3,item
po_001738_item_4,item
po_001738_item_5,item
po_001738_gr_1,goods_receipt
po_001738_inv_1,invoice
po_001739,purchase_order
po_001739_item_1,item
po_001739_item_2,item
po_001739_item_3,item
po_001739_gr_1,goods_receipt
po_001739_gr_2,goods_receipt
po_001739_inv_1,invoice
po_001740,purchase_order
po_001740_item_1,item
po_001740_item_2,item
po_001740_item_3,item
po_001740_gr_1,goods_receipt
po_001740_inv_1,invoice
po_001741,purchase_order
po_001741_item_1,item
po_001741_gr_1,goods_receipt
po_001741_inv_1,invoice
po_001741_inv_2,invoice
po_001742,purchase_order
po_001742_item_1,item
po_001742_gr_1,goods_receipt
po_001742_gr_2,goods_receipt
po_001742_inv_1,invoice
po_001743,purchase_order
po_001743_item_1,item
po_001743_item_2,item
po_001743_item_3,item
po_001743_item_4,item
po_001743_item_5,item
po_001743_gr_1,goods_receipt
po_001743_inv_1,invoice
po_001744,purchase_order
po_001744_item_1,item
po_001744_item_2,item
po_001744_gr_1,goods_receipt
po_001744_gr_2,goods_receipt
po_001744_inv_1,invoice
po_001745,purchase_order
po_001745_item_1,item
po_001745_item_2,item
po_001745_item_3,item
po_001745_item_4,item
po_001745_item_5,item
po_001745_gr_1,goods_receipt
po_001745_inv_1,invoice
po_001746,purchase_order
po_001746_item_1,item
po_001746_item_2,item
po_001746_item_3,item
po_001746_gr_1,goods_receipt
po_001746_inv_1,invoice
po_001747,purchase_order
po_001747_item_1,item
po_001747_item_2,item
po_001747_item_3,item
po_001747_item_4,item
po_001747_gr_1,goods_receipt
po_001747_inv_1,invoice
po_001748,purchase_order
po_001748_item_1,item
po_001748_item_2,item
po_001748_gr_1,goods_receipt
po_001748_inv_1,invoice
po_001748_inv_2,invoice
po_001749,purchase_order
po_001749_item_1,item
po_001749_item_2,item
po_001749_item_3,item
po_001749_item_4,item
po_001749_gr_1,goods_receipt
po_001749_inv_1,invoice
po_001750,purchase_order
po_001750_item_1,item
po_001750_item_2,item
po_001750_item_3,item
po_001750_gr_1,goods_receipt
po_001750_inv_1,invoice
po_001750_inv_2,invoice
po_001751,purchase_order
po_001751_item_1,item
po_001751_item_2,item
po_001751_item_3,item
po_001751_item_4,item
po_001751_item_5,item
po_001751_gr_1,goods_receipt
po_001751_inv_1,invoice
po_001752,purchase_order
po_001752_item_1,item
po_001752_item_2,item
po_001752_gr_1,goods_receipt
po_001752_inv_1,invoice
po_001753,purchase_order
po_001753_item_1,item
po_001753_item_2,item
po_001753_item_3,item
po_001753_item_4,item
po_001753_gr_1,goods_receipt
po_001753_inv_1,invoice
po_001754,purchase_order
