ocel:eid,ocel:activity,ocel:timestamp,execution_mode
e_000019824,Send Purchase Order,2026-01-05 17:06:00,manual
e_000019825,Receive Goods,2026-01-08 17:06:00,manual
e_000019826,Record Goods Receipt,2026-01-09 00:06:00,manual
e_000019827,Receive Invoice,2026-01-10 00:06:00,automated
e_000019828,Match Invoice,2026-01-14 21:06:00,ai_assisted
e_000019829,Approve Invoice,2026-01-15 08:06:00,manual
e_000019830,Pay Invoice,2026-01-21 08:06:00,manual
e_000019831,Create Purchase Order,2026-01-03 16:41:00,automated
e_000019832,Approve Purchase Order,2026-01-04 00:41:00,manual
e_000019833,Send Purchase Order,2026-01-04 06:41:00,manual
e_000019834,Receive Goods,2026-01-07 06:41:00,manual
e_000019835,Record Goods Receipt,2026-01-07 11:41:00,manual
e_000019836,Receive Goods,2026-01-11 11:41:00,ai_assisted
e_000019837,Record Goods Receipt,2026-01-11 21:41:00,human_in_loop
e_000019838,Receive Invoice,2026-01-15 21:41:00,automated
e_000019839,Match Invoice,2026-01-16 10:41:00,automated
e_000019840,Approve Invoice,2026-01-17 10:41:00,manual
e_000019841,Pay Invoice,2026-01-18 10:41:00,automated
e_000019842,Create Purchase Order,2026-01-05 06:53:00,automated
e_000019843,Approve Purchase Order,2026-01-05 12:53:00,manual
e_000019844,Send Purchase Order,2026-01-05 14:53:00,automated
e_000019845,Receive Goods,2026-01-06 14:53:00,automated
e_000019846,Record Goods Receipt,2026-01-06 21:53:00,manual
e_000019847,Receive Invoice,2026-01-07 21:53:00,automated
e_000019848,Match Invoice,2026-01-08 04:53:00,manual
e_000019849,Approve Invoice,2026-01-08 20:53:00,automated
e_000019850,Pay Invoice,2026-01-17 20:53:00,human_in_loop
e_000019851,Create Purchase Order,2026-01-04 03:23:00,manual
e_000019852,Approve Purchase Order,2026-01-04 09:23:00,manual
e_000019853,Send Purchase Order,2026-01-04 14:23:00,manual
e_000019854,Receive Goods,2026-01-05 14:23:00,automated
e_000019855,Record Goods Receipt,2026-01-05 21:23:00,automated
e_000019856,Receive Invoice,2026-01-12 21:23:00,manual
e_000019857,Match Invoice,2026-01-13 20:23:00,human_in_loop
e_000019858,Approve Invoice,2026-01-14 05:23:00,manual
e_000019859,Pay Invoice,2026-01-17 05:23:00,manual
e_000019860,Create Purchase Order,2026-01-05 05:43:00,manual
e_000019861,Approve Purchase Order,2026-01-05 06:43:00,manual
e_000019862,Send Purchase Order,2026-01-05 08:43:00,manual
e_000019863,Receive Goods,2026-01-06 08:43:00,manual
e_000019864,Record Goods Receipt,2026-01-06 11:43:00,automated
e_000019865,Receive Invoice,2026-01-07 11:43:00,automated
e_000019866,Match Invoice,2026-01-07 20:43:00,automated
e_000019867,Approve Invoice,2026-01-08 09:43:00,manual
e_000019868,Pay Invoice,2026-01-09 09:43:00,automated
e_000019869,Create Purchase Order,2026-01-04 00:11:00,automated
e_000019870,Approve Purchase Order,2026-01-04 03:11:00,manual
e_000019871,Send Purchase Order,2026-01-04 07:11:00,automated
e_000019872,Receive Goods,2026-01-09 07:11:00,automated
e_000019873,Record Goods Receipt,2026-01-09 09:11:00,automated
e_000019874,Receive Invoice,2026-01-13 09:11:00,manual
e_000019875,Match Invoice,2026-01-21 12:11:00,manual
e_000019876,Resolve Invoice Mismatch,2026-01-21 19:11:00,automated
e_000019877,Match Invoice,2026-01-22 13:11:00,automated
e_000019878,Approve Invoice,2026-01-23 07:11:00,manual
e_000019879,Pay Invoice,2026-01-30 07:11:00,automated
e_000019880,Create Purchase Order,2026-01-03 01:41:00,automated
e_000019881,Approve Purchase Order,2026-01-03 07:41:00,manual
e_000019882,Send Purchase Order,2026-01-03 09:41:00,manual
e_000019883,Receive Goods,2026-01-07 09:41:00,automated
e_000019884,Record Goods Receipt,2026-01-07 10:41:00,human_in_loop
e_000019885,Receive Goods,2026-01-10 10:41:00,manual
e_000019886,Record Goods Receipt,2026-01-10 15:41:00,human_in_loop
e_000019887,Receive Invoice,2026-01-16 15:41:00,human_in_loop
e_000019888,Match Invoice,2026-01-17 06:41:00,automated
e_000019889,Resolve Invoice Mismatch,2026-01-18 02:41:00,automated
e_000019890,Match Invoice,2026-01-19 00:41:00,ai_assisted
e_000019891,Approve Invoice,2026-01-19 15:41:00,ai_assisted
e_000019892,Pay Invoice,2026-01-26 15:41:00,automated
e_000019893,Create Purchase Order,2026-01-02 21:57:00,manual
e_000019894,Approve Purchase Order,2026-01-03 02:57:00,manual
e_000019895,Send Purchase Order,2026-01-03 03:57:00,ai_assisted
e_000019896,Receive Goods,2026-01-04 03:57:00,automated
e_000019897,Record Goods Receipt,2026-01-04 05:57:00,manual
e_000019898,Receive Invoice,2026-01-08 05:57:00,manual
e_000019899,Match Invoice,2026-01-08 21:57:00,automated
e_000019900,Approve Invoice,2026-01-09 14:57:00,automated
e_000019901,Pay Invoice,2026-01-10 14:57:00,automated
e_000019902,Create Purchase Order,2026-01-05 06:10:00,manual
e_000019903,Approve Purchase Order,2026-01-05 14:10:00,manual
e_000019904,Send Purchase Order,2026-01-05 16:10:00,automated
e_000019905,Receive Goods,2026-01-07 16:10:00,ai_assisted
e_000019906,Record Goods Receipt,2026-01-07 20:10:00,automated
e_000019907,Receive Goods,2026-01-10 20:10:00,manual
e_000019908,Record Goods Receipt,2026-01-10 22:10:00,manual
e_000019909,Receive Invoice,2026-01-11 22:10:00,automated
e_000019910,Match Invoice,2026-01-12 12:10:00,manual
e_000019911,Approve Invoice,2026-01-13 07:10:00,human_in_loop
e_000019912,Pay Invoice,2026-01-20 07:10:00,manual
e_000019913,Create Purchase Order,2026-01-05 11:54:00,manual
e_000019914,Approve Purchase Order,2026-01-11 15:54:00,manual
e_000019915,Send Purchase Order,2026-01-11 17:54:00,human_in_loop
e_000019916,Receive Goods,2026-01-16 17:54:00,automated
e_000019917,Record Goods Receipt,2026-01-16 19:54:00,manual
e_000019918,Receive Invoice,2026-01-18 19:54:00,automated
e_000019919,Match Invoice,2026-01-19 15:54:00,automated
e_000019920,Approve Invoice,2026-01-20 05:54:00,human_in_loop
e_000019921,Pay Invoice,2026-01-24 05:54:00,manual
e_000019922,Create Purchase Order,2026-01-03 06:12:00,automated
e_000019923,Approve Purchase Order,2026-01-03 08:12:00,human_in_loop
e_000019924,Send Purchase Order,2026-01-03 10:12:00,manual
e_000019925,Receive Goods,2026-01-05 10:12:00,automated
e_000019926,Record Goods Receipt,2026-01-05 19:12:00,manual
e_000019927,Receive Invoice,2026-01-07 19:12:00,automated
e_000019928,Match Invoice,2026-01-08 18:12:00,ai_assisted
e_000019929,Approve Invoice,2026-01-09 04:12:00,manual
e_000019930,Pay Invoice,2026-01-16 04:12:00,automated
e_000019931,Receive Invoice,2026-01-22 04:12:00,manual
e_000019932,Match Invoice,2026-01-22 09:12:00,ai_assisted
e_000019933,Approve Invoice,2026-01-23 07:12:00,manual
e_000019934,Pay Invoice,2026-01-27 07:12:00,automated
e_000019935,Create Purchase Order,2026-01-03 04:07:00,automated
e_000019936,Approve Purchase Order,2026-01-03 06:07:00,manual
e_000019937,Send Purchase Order,2026-01-03 10:07:00,manual
e_000019938,Receive Goods,2026-01-07 10:07:00,automated
e_000019939,Record Goods Receipt,2026-01-07 12:07:00,manual
e_000019940,Receive Invoice,2026-01-10 12:07:00,manual
e_000019941,Match Invoice,2026-01-10 15:07:00,manual
e_000019942,Approve Invoice,2026-01-11 11:07:00,manual
e_000019943,Pay Invoice,2026-01-14 11:07:00,automated
e_000019944,Receive Invoice,2026-01-16 11:07:00,manual
e_000019945,Match Invoice,2026-01-16 14:07:00,automated
e_000019946,Approve Invoice,2026-01-17 04:07:00,manual
e_000019947,Pay Invoice,2026-01-25 04:07:00,automated
e_000019948,Create Purchase Order,2026-01-01 23:48:00,automated
e_000019949,Approve Purchase Order,2026-01-02 06:48:00,manual
e_000019950,Send Purchase Order,2026-01-02 09:48:00,automated
e_000019951,Receive Goods,2026-01-03 09:48:00,manual
e_000019952,Record Goods Receipt,2026-01-03 18:48:00,manual
e_000019953,Receive Invoice,2026-01-08 18:48:00,manual
e_000019954,Match Invoice,2026-01-08 22:48:00,ai_assisted
e_000019955,Approve Invoice,2026-01-09 15:48:00,manual
e_000019956,Pay Invoice,2026-01-16 15:48:00,manual
e_000019957,Create Purchase Order,2026-01-02 19:45:00,automated
e_000019958,Approve Purchase Order,2026-01-02 22:45:00,manual
e_000019959,Send Purchase Order,2026-01-03 03:45:00,automated
e_000019960,Receive Goods,2026-01-08 03:45:00,manual
e_000019961,Record Goods Receipt,2026-01-08 10:45:00,manual
e_000019962,Receive Invoice,2026-01-12 10:45:00,manual
e_000019963,Match Invoice,2026-01-13 00:45:00,automated
e_000019964,Approve Invoice,2026-01-13 08:45:00,manual
e_000019965,Pay Invoice,2026-01-19 08:45:00,automated
e_000019966,Create Purchase Order,2026-01-04 14:17:00,automated
e_000019967,Approve Purchase Order,2026-01-08 20:17:00,manual
e_000019968,Send Purchase Order,2026-01-08 22:17:00,manual
e_000019969,Receive Goods,2026-01-10 22:17:00,automated
e_000019970,Record Goods Receipt,2026-01-11 04:17:00,manual
e_000019971,Receive Goods,2026-01-16 04:17:00,automated
e_000019972,Record Goods Receipt,2026-01-16 10:17:00,manual
e_000019973,Receive Invoice,2026-01-18 10:17:00,manual
e_000019974,Match Invoice,2026-01-18 21:17:00,automated
e_000019975,Approve Invoice,2026-01-19 00:17:00,manual
e_000019976,Pay Invoice,2026-01-25 00:17:00,automated
e_000019977,Receive Invoice,2026-01-28 00:17:00,human_in_loop
e_000019978,Match Invoice,2026-01-28 19:17:00,manual
e_000019979,Approve Invoice,2026-01-28 23:17:00,ai_assisted
e_000019980,Pay Invoice,2026-01-31 23:17:00,automated
e_000019981,Create Purchase Order,2026-01-05 05:36:00,automated
e_000019982,Approve Purchase Order,2026-01-05 09:36:00,manual
e_000019983,Send Purchase Order,2026-01-05 14:36:00,manual
e_000019984,Receive Goods,2026-01-10 14:36:00,manual
e_000019985,Record Goods Receipt,2026-01-10 22:36:00,manual
e_000019986,Receive Invoice,2026-01-14 22:36:00,automated
e_000019987,Match Invoice,2026-01-15 03:36:00,manual
e_000019988,Approve Invoice,2026-01-15 12:36:00,manual
e_000019989,Pay Invoice,2026-01-18 12:36:00,manual
e_000019990,Receive Invoice,2026-01-22 12:36:00,automated
e_000019991,Match Invoice,2026-01-23 03:36:00,manual
e_000019992,Approve Invoice,2026-01-23 14:36:00,manual
e_000019993,Pay Invoice,2026-01-28 14:36:00,manual
e_000019994,Create Purchase Order,2026-01-01 20:19:00,manual
e_000019995,Approve Purchase Order,2026-01-04 21:19:00,automated
e_000019996,Send Purchase Order,2026-01-05 00:19:00,automated
e_000019997,Receive Goods,2026-01-10 00:19:00,manual
e_000019998,Record Goods Receipt,2026-01-10 01:19:00,manual
e_000019999,Receive Goods,2026-01-12 01:19:00,automated
e_000020000,Record Goods Receipt,2026-01-12 11:19:00,manual
e_000020001,Receive Invoice,2026-01-15 11:19:00,automated
e_000020002,Match Invoice,2026-01-16 06:19:00,ai_assisted
e_000020003,Approve Invoice,2026-01-16 10:19:00,manual
e_000020004,Pay Invoice,2026-01-24 10:19:00,automated
e_000020005,Create Purchase Order,2026-01-03 02:21:00,automated
e_000020006,Approve Purchase Order,2026-01-03 04:21:00,manual
e_000020007,Send Purchase Order,2026-01-03 10:21:00,automated
e_000020008,Receive Goods,2026-01-05 10:21:00,manual
e_000020009,Record Goods Receipt,2026-01-05 17:21:00,human_in_loop
e_000020010,Receive Invoice,2026-01-10 17:21:00,automated
e_000020011,Match Invoice,2026-01-11 04:21:00,automated
e_000020012,Approve Invoice,2026-01-11 07:21:00,human_in_loop
e_000020013,Pay Invoice,2026-01-21 07:21:00,manual
e_000020014,Create Purchase Order,2026-01-02 14:36:00,manual
e_000020015,Approve Purchase Order,2026-01-02 17:36:00,automated
e_000020016,Send Purchase Order,2026-01-02 21:36:00,manual
e_000020017,Receive Goods,2026-01-03 21:36:00,automated
e_000020018,Record Goods Receipt,2026-01-04 06:36:00,automated
e_000020019,Receive Goods,2026-01-09 06:36:00,manual
e_000020020,Record Goods Receipt,2026-01-09 08:36:00,manual
e_000020021,Receive Invoice,2026-01-13 08:36:00,automated
e_000020022,Match Invoice,2026-01-14 05:36:00,automated
e_000020023,Resolve Invoice Mismatch,2026-01-15 09:36:00,automated
e_000020024,Match Invoice,2026-01-16 05:36:00,ai_assisted
e_000020025,Approve Invoice,2026-01-16 12:36:00,automated
e_000020026,Pay Invoice,2026-01-24 12:36:00,automated
e_000020027,Create Purchase Order,2026-01-03 00:28:00,ai_assisted
e_000020028,Approve Purchase Order,2026-01-03 07:28:00,manual
e_000020029,Send Purchase Order,2026-01-03 12:28:00,automated
e_000020030,Receive Goods,2026-01-06 12:28:00,automated
e_000020031,Record Goods Receipt,2026-01-06 20:28:00,manual
e_000020032,Receive Invoice,2026-01-10 20:28:00,manual
e_000020033,Match Invoice,2026-01-11 19:28:00,ai_assisted
e_000020034,Approve Invoice,2026-01-12 17:28:00,manual
e_000020035,Pay Invoice,2026-01-13 17:28:00,ai_assisted
e_000020036,Create Purchase Order,2026-01-02 14:34:00,automated
e_000020037,Approve Purchase Order,2026-01-02 19:34:00,manual
e_000020038,Send Purchase Order,2026-01-02 22:34:00,automated
e_000020039,Receive Goods,2026-01-04 22:34:00,manual
e_000020040,Record Goods Receipt,2026-01-05 07:34:00,manual
e_000020041,Receive Goods,2026-01-08 07:34:00,manual
e_000020042,Record Goods Receipt,2026-01-08 15:34:00,manual
e_000020043,Receive Invoice,2026-01-15 15:34:00,automated
e_000020044,Match Invoice,2026-01-16 04:34:00,manual
e_000020045,Approve Invoice,2026-01-16 18:34:00,manual
e_000020046,Pay Invoice,2026-01-22 18:34:00,manual
e_000020047,Create Purchase Order,2026-01-05 04:54:00,automated
e_000020048,Approve Purchase Order,2026-01-11 07:54:00,manual
e_000020049,Send Purchase Order,2026-01-11 08:54:00,human_in_loop
e_000020050,Receive Goods,2026-01-13 08:54:00,automated
e_000020051,Record Goods Receipt,2026-01-13 14:54:00,manual
e_000020052,Receive Invoice,2026-01-20 14:54:00,automated
e_000020053,Match Invoice,2026-01-21 07:54:00,manual
e_000020054,Resolve Invoice Mismatch,2026-01-22 00:54:00,manual
e_000020055,Match Invoice,2026-01-22 18:54:00,automated
e_000020056,Approve Invoice,2026-01-23 11:54:00,automated
e_000020057,Pay Invoice,2026-01-24 11:54:00,automated
e_000020058,Receive Invoice,2026-01-30 11:54:00,automated
e_000020059,Match Invoice,2026-01-30 15:54:00,ai_assisted
e_000020060,Resolve Invoice Mismatch,2026-02-01 14:54:00,manual
e_000020061,Match Invoice,2026-02-01 16:54:00,manual
e_000020062,Approve Invoice,2026-02-02 00:54:00,manual
e_000020063,Pay Invoice,2026-02-04 00:54:00,manual
e_000020064,Create Purchase Order,2026-01-04 23:07:00,automated
e_000020065,Approve Purchase Order,2026-01-05 04:07:00,manual
e_000020066,Send Purchase Order,2026-01-05 08:07:00,automated
e_000020067,Receive Goods,2026-01-06 08:07:00,automated
e_000020068,Record Goods Receipt,2026-01-06 11:07:00,manual
e_000020069,Receive Invoice,2026-01-11 11:07:00,automated
e_000020070,Match Invoice,2026-01-12 07:07:00,manual
e_000020071,Approve Invoice,2026-01-12 17:07:00,manual
e_000020072,Pay Invoice,2026-01-18 17:07:00,automated
e_000020073,Create Purchase Order,2026-01-03 22:08:00,manual
e_000020074,Approve Purchase Order,2026-01-03 23:08:00,manual
e_000020075,Send Purchase Order,2026-01-04 03:08:00,manual
e_000020076,Receive Goods,2026-01-08 03:08:00,manual
e_000020077,Record Goods Receipt,2026-01-08 07:08:00,manual
e_000020078,Receive Goods,2026-01-09 07:08:00,manual
e_000020079,Record Goods Receipt,2026-01-09 14:08:00,manual
e_000020080,Receive Invoice,2026-01-10 14:08:00,manual
e_000020081,Match Invoice,2026-01-11 11:08:00,manual
e_000020082,Approve Invoice,2026-01-12 03:08:00,manual
e_000020083,Pay Invoice,2026-01-14 03:08:00,manual
e_000020084,Receive Invoice,2026-01-21 03:08:00,manual
e_000020085,Match Invoice,2026-01-22 00:08:00,automated
e_000020086,Approve Invoice,2026-01-22 21:08:00,manual
e_000020087,Pay Invoice,2026-01-23 21:08:00,automated
e_000020088,Create Purchase Order,2026-01-04 11:48:00,automated
e_000020089,Approve Purchase Order,2026-01-06 18:48:00,manual
e_000020090,Send Purchase Order,2026-01-06 20:48:00,ai_assisted
e_000020091,Receive Goods,2026-01-10 20:48:00,manual
e_000020092,Record Goods Receipt,2026-01-10 22:48:00,manual
e_000020093,Receive Invoice,2026-01-13 22:48:00,manual
e_000020094,Match Invoice,2026-01-20 15:48:00,human_in_loop
e_000020095,Approve Invoice,2026-01-21 01:48:00,manual
e_000020096,Pay Invoice,2026-01-27 01:48:00,automated
e_000020097,Receive Invoice,2026-01-30 01:48:00,manual
e_000020098,Match Invoice,2026-02-04 08:48:00,ai_assisted
e_000020099,Approve Invoice,2026-02-04 20:48:00,manual
e_000020100,Pay Invoice,2026-02-06 20:48:00,automated
e_000020101,Create Purchase Order,2026-01-04 05:58:00,automated
e_000020102,Request Purchase Order Change,2026-01-10 10:58:00,manual
e_000020103,Update Purchase Order,2026-01-10 12:58:00,manual
e_000020104,Approve Purchase Order,2026-01-10 17:58:00,manual
e_000020105,Send Purchase Order,2026-01-10 20:58:00,manual
e_000020106,Receive Goods,2026-01-13 20:58:00,automated
e_000020107,Record Goods Receipt,2026-01-13 21:58:00,manual
e_000020108,Receive Invoice,2026-01-18 21:58:00,manual
e_000020109,Match Invoice,2026-01-24 10:58:00,manual
e_000020110,Approve Invoice,2026-01-25 02:58:00,manual
e_000020111,Pay Invoice,2026-02-01 02:58:00,automated
e_000020112,Create Purchase Order,2026-01-02 20:08:00,manual
e_000020113,Approve Purchase Order,2026-01-03 02:08:00,manual
e_000020114,Send Purchase Order,2026-01-03 05:08:00,automated
e_000020115,Receive Goods,2026-01-07 05:08:00,manual
e_000020116,Record Goods Receipt,2026-01-07 15:08:00,manual
e_000020117,Receive Invoice,2026-01-14 15:08:00,manual
e_000020118,Match Invoice,2026-01-17 04:08:00,automated
e_000020119,Approve Invoice,2026-01-18 03:08:00,manual
e_000020120,Pay Invoice,2026-01-24 03:08:00,automated
e_000020121,Create Purchase Order,2026-01-04 22:58:00,automated
e_000020122,Approve Purchase Order,2026-01-05 04:58:00,manual
e_000020123,Send Purchase Order,2026-01-05 06:58:00,manual
e_000020124,Receive Goods,2026-01-09 06:58:00,manual
e_000020125,Record Goods Receipt,2026-01-09 07:58:00,manual
e_000020126,Receive Invoice,2026-01-15 07:58:00,automated
e_000020127,Match Invoice,2026-01-23 14:58:00,ai_assisted
e_000020128,Approve Invoice,2026-01-24 00:58:00,human_in_loop
e_000020129,Pay Invoice,2026-01-28 00:58:00,human_in_loop
e_000020130,Create Purchase Order,2026-01-01 14:38:00,ai_assisted
e_000020131,Approve Purchase Order,2026-01-01 16:38:00,human_in_loop
e_000020132,Send Purchase Order,2026-01-01 18:38:00,manual
e_000020133,Receive Goods,2026-01-03 18:38:00,automated
e_000020134,Record Goods Receipt,2026-01-04 01:38:00,manual
e_000020135,Receive Invoice,2026-01-09 01:38:00,human_in_loop
e_000020136,Match Invoice,2026-01-19 07:38:00,manual
e_000020137,Approve Invoice,2026-01-20 00:38:00,automated
e_000020138,Pay Invoice,2026-01-22 00:38:00,manual
e_000020139,Create Purchase Order,2026-01-01 08:21:00,automated
e_000020140,Approve Purchase Order,2026-01-01 15:21:00,manual
e_000020141,Send Purchase Order,2026-01-01 17:21:00,automated
e_000020142,Receive Goods,2026-01-02 17:21:00,manual
e_000020143,Record Goods Receipt,2026-01-03 03:21:00,manual
e_000020144,Receive Goods,2026-01-06 03:21:00,manual
e_000020145,Record Goods Receipt,2026-01-06 11:21:00,automated
