ocel:eid,ocel:oid,ocel:type,ocel:qualifier
e_000016300,po_001517_item_3,item,item
e_000016301,po_001517,purchase_order,reference
e_000016301,po_001517_gr_1,goods_receipt,primary
e_000016302,po_001517,purchase_order,reference
e_000016302,po_001517_inv_1,invoice,primary
e_000016302,supplier_018,supplier,reference
e_000016303,po_001517,purchase_order,reference
e_000016303,po_001517_inv_1,invoice,primary
e_000016304,po_001517,purchase_order,reference
e_000016304,po_001517_inv_1,invoice,primary
e_000016305,po_001517,purchase_order,reference
e_000016305,po_001517_inv_1,invoice,primary
e_000016306,po_001517,purchase_order,reference
e_000016306,po_001517_inv_2,invoice,primary
e_000016306,supplier_018,supplier,reference
e_000016307,po_001517,purchase_order,reference
e_000016307,po_001517_inv_2,invoice,primary
e_000016308,po_001517,purchase_order,reference
e_000016308,po_001517_inv_2,invoice,primary
e_000016309,po_001517,purchase_order,reference
e_000016309,po_001517_inv_2,invoice,primary
e_000016310,po_001518,purchase_order,primary
e_000016310,supplier_033,supplier,reference
e_000016310,cc_001,cost_center,reference
e_000016311,po_001518,purchase_order,primary
e_000016311,cc_001,cost_center,reference
e_000016312,po_001518,purchase_order,primary
e_000016312,supplier_033,supplier,reference
e_000016313,po_001518,purchase_order,reference
e_000016313,po_001518_gr_1,goods_receipt,primary
e_000016313,po_001518_item_1,item,item
e_000016313,po_001518_item_2,item,item
e_000016314,po_001518,purchase_order,reference
e_000016314,po_001518_gr_1,goods_receipt,primary
e_000016315,po_001518,purchase_order,reference
e_000016315,po_001518_inv_1,invoice,primary
e_000016315,supplier_033,supplier,reference
e_000016316,po_001518,purchase_order,reference
e_000016316,po_001518_inv_1,invoice,primary
e_000016317,po_001518,purchase_order,reference
e_000016317,po_001518_inv_1,invoice,primary
e_000016318,po_001518,purchase_order,reference
e_000016318,po_001518_inv_1,invoice,primary
e_000016319,po_001518,purchase_order,reference
e_000016319,po_001518_inv_2,invoice,primary
e_000016319,supplier_033,supplier,reference
e_000016320,po_001518,purchase_order,reference
e_000016320,po_001518_inv_2,invoice,primary
e_000016321,po_001518,purchase_order,reference
e_000016321,po_001518_inv_2,invoice,primary
e_000016322,po_001518,purchase_order,reference
e_000016322,po_001518_inv_2,invoice,primary
e_000016323,po_001519,purchase_order,primary
e_000016323,supplier_019,supplier,reference
e_000016323,cc_014,cost_center,reference
e_000016324,po_001519,purchase_order,primary
e_000016324,cc_014,cost_center,reference
e_000016325,po_001519,purchase_order,primary
e_000016325,supplier_019,supplier,reference
e_000016326,po_001519,purchase_order,reference
e_000016326,po_001519_gr_1,goods_receipt,primary
e_000016326,po_001519_item_1,item,item
e_000016326,po_001519_item_2,item,item
e_000016326,po_001519_item_3,item,item
e_000016326,po_001519_item_4,item,item
e_000016327,po_001519,purchase_order,reference
e_000016327,po_001519_gr_1,goods_receipt,primary
e_000016328,po_001519,purchase_order,reference
e_000016328,po_001519_inv_1,invoice,primary
e_000016328,supplier_019,supplier,reference
e_000016329,po_001519,purchase_order,reference
e_000016329,po_001519_inv_1,invoice,primary
e_000016330,po_001519,purchase_order,reference
e_000016330,po_001519_inv_1,invoice,primary
e_000016331,po_001519,purchase_order,reference
e_000016331,po_001519_inv_1,invoice,primary
e_000016332,po_001520,purchase_order,primary
e_000016332,supplier_008,supplier,reference
e_000016332,cc_013,cost_center,reference
e_000016333,po_001520,purchase_order,primary
e_000016333,cc_013,cost_center,reference
e_000016334,po_001520,purchase_order,primary
e_000016334,supplier_008,supplier,reference
e_000016335,po_001520,purchase_order,reference
e_000016335,po_001520_gr_1,goods_receipt,primary
e_000016335,po_001520_item_1,item,item
e_000016335,po_001520_item_2,item,item
e_000016335,po_001520_item_3,item,item
e_000016335,po_001520_item_4,item,item
e_000016335,po_001520_item_5,item,item
e_000016336,po_001520,purchase_order,reference
e_000016336,po_001520_gr_1,goods_receipt,primary
e_000016337,po_001520,purchase_order,reference
e_000016337,po_001520_inv_1,invoice,primary
e_000016337,supplier_008,supplier,reference
e_000016338,po_001520,purchase_order,reference
e_000016338,po_001520_inv_1,invoice,primary
e_000016339,po_001520,purchase_order,reference
e_000016339,po_001520_inv_1,invoice,primary
e_000016340,po_001520,purchase_order,reference
e_000016340,po_001520_inv_1,invoice,primary
e_000016341,po_001521,purchase_order,primary
e_000016341,supplier_045,supplier,reference
e_000016341,cc_015,cost_center,reference
e_000016342,po_001521,purchase_order,primary
e_000016342,cc_015,cost_center,reference
e_000016343,po_001521,purchase_order,primary
e_000016343,supplier_045,supplier,reference
e_000016344,po_001521,purchase_order,reference
e_000016344,po_001521_gr_1,goods_receipt,primary
e_000016344,po_001521_item_1,item,item
e_000016345,po_001521,purchase_order,reference
e_000016345,po_001521_gr_1,goods_receipt,primary
e_000016346,po_001521,purchase_order,reference
e_000016346,po_001521_inv_1,invoice,primary
e_000016346,supplier_045,supplier,reference
e_000016347,po_001521,purchase_order,reference
e_000016347,po_001521_inv_1,invoice,primary
e_000016348,po_001521,purchase_order,reference
e_000016348,po_001521_inv_1,invoice,primary
e_000016349,po_001521,purchase_order,reference
e_000016349,po_001521_inv_1,invoice,primary
e_000016350,po_001522,purchase_order,primary
e_000016350,supplier_042,supplier,reference
e_000016350,cc_017,cost_center,reference
e_000016351,po_001522,purchase_order,primary
e_000016351,cc_017,cost_center,reference
e_000016352,po_001522,purchase_order,primary
e_000016352,supplier_042,supplier,reference
e_000016353,po_001522,purchase_order,reference
e_000016353,po_001522_gr_1,goods_receipt,primary
e_000016353,po_001522_item_1,item,item
e_000016353,po_001522_item_2,item,item
e_000016353,po_001522_item_3,item,item
e_000016353,po_001522_item_4,item,item
e_000016354,po_001522,purchase_order,reference
e_000016354,po_001522_gr_1,goods_receipt,primary
e_000016355,po_001522,purchase_order,reference
e_000016355,po_001522_inv_1,invoice,primary
e_000016355,supplier_042,supplier,reference
e_000016356,po_001522,purchase_order,reference
e_000016356,po_001522_inv_1,invoice,primary
e_000016357,po_001522,purchase_order,reference
e_000016357,po_001522_inv_1,invoice,primary
e_000016358,po_001522,purchase_order,reference
e_000016358,po_001522_inv_1,invoice,primary
e_000016359,po_001523,purchase_order,primary
e_000016359,supplier_032,supplier,reference
e_000016359,cc_009,cost_center,reference
e_000016360,po_001523,purchase_order,primary
e_000016360,cc_009,cost_center,reference
e_000016361,po_001523,purchase_order,primary
e_000016361,supplier_032,supplier,reference
e_000016362,po_001523,purchase_order,primary
e_000016362,cc_009,cost_center,reference
e_000016363,po_001523,purchase_order,primary
e_000016363,supplier_032,supplier,reference
e_000016364,po_001523,purchase_order,reference
e_000016364,po_001523_gr_1,goods_receipt,primary
e_000016364,po_001523_item_1,item,item
e_000016365,po_001523,purchase_order,reference
e_000016365,po_001523_gr_1,goods_receipt,primary
e_000016366,po_001523,purchase_order,reference
e_000016366,po_001523_gr_2,goods_receipt,primary
e_000016366,po_001523_item_1,item,item
e_000016367,po_001523,purchase_order,reference
e_000016367,po_001523_gr_2,goods_receipt,primary
e_000016368,po_001523,purchase_order,reference
e_000016368,po_001523_inv_1,invoice,primary
e_000016368,supplier_032,supplier,reference
e_000016369,po_001523,purchase_order,reference
e_000016369,po_001523_inv_1,invoice,primary
e_000016370,po_001523,purchase_order,reference
e_000016370,po_001523_inv_1,invoice,primary
e_000016371,po_001523,purchase_order,reference
e_000016371,po_001523_inv_1,invoice,primary
e_000016372,po_001524,purchase_order,primary
e_000016372,supplier_038,supplier,reference
e_000016372,cc_019,cost_center,reference
e_000016373,po_001524,purchase_order,primary
e_000016373,cc_019,cost_center,reference
e_000016374,po_001524,purchase_order,primary
e_000016374,supplier_038,supplier,reference
e_000016375,po_001524,purchase_order,reference
e_000016375,po_001524_gr_1,goods_receipt,primary
e_000016375,po_001524_item_1,item,item
e_000016375,po_001524_item_2,item,item
e_000016375,po_001524_item_3,item,item
e_000016375,po_001524_item_4,item,item
e_000016376,po_001524,purchase_order,reference
e_000016376,po_001524_gr_1,goods_receipt,primary
e_000016377,po_001524,purchase_order,reference
e_000016377,po_001524_inv_1,invoice,primary
e_000016377,supplier_038,supplier,reference
e_000016378,po_001524,purchase_order,reference
e_000016378,po_001524_inv_1,invoice,primary
e_000016379,po_001524,purchase_order,reference
e_000016379,po_001524_inv_1,invoice,primary
e_000016380,po_001524,purchase_order,reference
e_000016380,po_001524_inv_1,invoice,primary
e_000016381,po_001525,purchase_order,primary
e_000016381,supplier_017,supplier,reference
e_000016381,cc_019,cost_center,reference
e_000016382,po_001525,purchase_order,primary
e_000016382,cc_019,cost_center,reference
e_000016383,po_001525,purchase_order,primary
e_000016383,supplier_017,supplier,reference
e_000016384,po_001525,purchase_order,reference
e_000016384,po_001525_gr_1,goods_receipt,primary
e_000016384,po_001525_item_1,item,item
e_000016384,po_001525_item_2,item,item
e_000016384,po_001525_item_3,item,item
e_000016384,po_001525_item_4,item,item
e_000016385,po_001525,purchase_order,reference
e_000016385,po_001525_gr_1,goods_receipt,primary
e_000016386,po_001525,purchase_order,reference
e_000016386,po_001525_inv_1,invoice,primary
e_000016386,supplier_017,supplier,reference
e_000016387,po_001525,purchase_order,reference
e_000016387,po_001525_inv_1,invoice,primary
e_000016388,po_001525,purchase_order,reference
e_000016388,po_001525_inv_1,invoice,primary
e_000016388,supplier_017,supplier,reference
e_000016389,po_001525,purchase_order,reference
e_000016389,po_001525_inv_1,invoice,primary
e_000016390,po_001525,purchase_order,reference
e_000016390,po_001525_inv_1,invoice,primary
e_000016391,po_001525,purchase_order,reference
e_000016391,po_001525_inv_1,invoice,primary
e_000016392,po_001526,purchase_order,primary
e_000016392,supplier_031,supplier,reference
e_000016392,cc_011,cost_center,reference
e_000016393,po_001526,purchase_order,primary
e_000016393,cc_011,cost_center,reference
e_000016394,po_001526,purchase_order,primary
e_000016394,supplier_031,supplier,reference
e_000016395,po_001526,purchase_order,reference
e_000016395,po_001526_gr_1,goods_receipt,primary
e_000016395,po_001526_item_1,item,item
e_000016396,po_001526,purchase_order,reference
e_000016396,po_001526_gr_1,goods_receipt,primary
e_000016397,po_001526,purchase_order,reference
e_000016397,po_001526_gr_2,goods_receipt,primary
e_000016397,po_001526_item_1,item,item
e_000016397,po_001526_item_2,item,item
e_000016398,po_001526,purchase_order,reference
e_000016398,po_001526_gr_2,goods_receipt,primary
e_000016399,po_001526,purchase_order,reference
e_000016399,po_001526_inv_1,invoice,primary
e_000016399,supplier_031,supplier,reference
e_000016400,po_001526,purchase_order,reference
e_000016400,po_001526_inv_1,invoice,primary
e_000016401,po_001526,purchase_order,reference
e_000016401,po_001526_inv_1,invoice,primary
e_000016402,po_001526,purchase_order,reference
e_000016402,po_001526_inv_1,invoice,primary
e_000016403,po_001526,purchase_order,reference
e_000016403,po_001526_inv_2,invoice,primary
e_000016403,supplier_031,supplier,reference
e_000016404,po_001526,purchase_order,reference
e_000016404,po_001526_inv_2,invoice,primary
e_000016405,po_001526,purchase_order,reference
e_000016405,po_001526_inv_2,invoice,primary
e_000016406,po_001526,purchase_order,reference
e_000016406,po_001526_inv_2,invoice,primary
e_000016407,po_001527,purchase_order,primary
e_000016407,supplier_025,supplier,reference
e_000016407,cc_018,cost_center,reference
e_000016408,po_001527,purchase_order,primary
e_000016408,cc_018,cost_center,reference
e_000016409,po_001527,purchase_order,primary
e_000016409,supplier_025,supplier,reference
e_000016410,po_001527,purchase_order,reference
e_000016410,po_001527_gr_1,goods_receipt,primary
e_000016410,po_001527_item_1,item,item
e_000016410,po_001527_item_2,item,item
e_000016410,po_001527_item_3,item,item
e_000016410,po_001527_item_4,item,item
e_000016411,po_001527,purchase_order,reference
e_000016411,po_001527_gr_1,goods_receipt,primary
e_000016412,po_001527,purchase_order,reference
e_000016412,po_001527_inv_1,invoice,primary
e_000016412,supplier_025,supplier,reference
e_000016413,po_001527,purchase_order,reference
e_000016413,po_001527_inv_1,invoice,primary
e_000016414,po_001527,purchase_order,reference
e_000016414,po_001527_inv_1,invoice,primary
e_000016415,po_001527,purchase_order,reference
e_000016415,po_001527_inv_1,invoice,primary
e_000016416,po_001528,purchase_order,primary
e_000016416,supplier_009,supplier,reference
e_000016416,cc_014,cost_center,reference
e_000016417,po_001528,purchase_order,primary
e_000016417,cc_014,cost_center,reference
e_000016418,po_001528,purchase_order,primary
e_000016418,supplier_009,supplier,reference
e_000016419,po_001528,purchase_order,reference
e_000016419,po_001528_gr_1,goods_receipt,primary
e_000016419,po_001528_item_1,item,item
e_000016419,po_001528_item_2,item,item
e_000016419,po_001528_item_3,item,item
e_000016419,po_001528_item_4,item,item
e_000016420,po_001528,purchase_order,reference
e_000016420,po_001528_gr_1,goods_receipt,primary
e_000016421,po_001528,purchase_order,reference
e_000016421,po_001528_inv_1,invoice,primary
e_000016421,supplier_009,supplier,reference
e_000016422,po_001528,purchase_order,reference
e_000016422,po_001528_inv_1,invoice,primary
e_000016423,po_001528,purchase_order,reference
e_000016423,po_001528_inv_1,invoice,primary
e_000016423,supplier_009,supplier,reference
e_000016424,po_001528,purchase_order,reference
e_000016424,po_001528_inv_1,invoice,primary
e_000016425,po_001528,purchase_order,reference
e_000016425,po_001528_inv_1,invoice,primary
e_000016426,po_001528,purchase_order,reference
e_000016426,po_001528_inv_1,invoice,primary
e_000016427,po_001529,purchase_order,primary
e_000016427,supplier_031,supplier,reference
e_000016427,cc_015,cost_center,reference
e_000016428,po_001529,purchase_order,primary
e_000016428,cc_015,cost_center,reference
e_000016429,po_001529,purchase_order,primary
e_000016429,supplier_031,supplier,reference
e_000016430,po_001529,purchase_order,reference
e_000016430,po_001529_gr_1,goods_receipt,primary
e_000016430,po_001529_item_1,item,item
e_000016430,po_001529_item_2,item,item
e_000016431,po_001529,purchase_order,reference
e_000016431,po_001529_gr_1,goods_receipt,primary
e_000016432,po_001529,purchase_order,reference
e_000016432,po_001529_gr_2,goods_receipt,primary
e_000016432,po_001529_item_1,item,item
e_000016432,po_001529_item_2,item,item
e_000016432,po_001529_item_3,item,item
e_000016432,po_001529_item_4,item,item
e_000016432,po_001529_item_5,item,item
e_000016433,po_001529,purchase_order,reference
